행정동코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
1105067,17950768.4153,354310.2773,148671.2152,379468.4754,753759.1636,839051.6511,713766.7077,763855.9492,683536.7898,728181.8649,725261.6881,780587.1837,563738.4595,410637.6436,660694.9536,412491.5727,201717.2338,380621.587,1060974.0983,950099.1563,761083.8265,804051.0916,593759.9489,668280.7166,660385.4778,804474.7362,618389.2257,460519.6335,1068398.0769
1105060,19143845.9515,531590.1297,247566.7343,433586.5068,654782.5765,1009566.7775,924779.6539,851694.7305,774938.8626,783148.5466,626627.826,618747.4274,475908.7556,300129.0726,640429.7062,573622.4254,305527.8526,510996.146,825341.234,1097237.1841,948170.5049,922188.0749,757554.2054,816512.0173,686812.6187,738633.091,624333.0991,414397.1234,1049023.051
1105061,15790715.9772,508382.9528,281043.7987,469043.161,451030.3649,498970.8458,504537.8892,554150.7114,576998.0579,634000.74,505664.5381,614505.851,425746.3212,296125.3973,698631.7792,630938.6867,366283.9184,531475.5708,532259.5022,596433.9862,556196.1069,677500.6078,708741.7146,743386.5511,614409.9754,670931.7682,611100.7552,459355.823,1072868.6133
1105062,22105793.873,823697.8317,448002.7412,650365.8124,656935.0745,723449.0159,769262.4933,928294.7961,835968.5138,960921.3266,854098.182,785120.7626,578164.0076,436132.246,781232.5557,1000338.589,522864.2049,750841.2404,789466.6725,858317.4942,850572.0501,909486.1267,909376.5637,1081759.2,892219.0285,907041.636,753978.0265,509012.7116,1138874.9654
1106081,27319664.2905,515253.5784,236306.0862,482625.0795,856653.7027,1301300.7006,1138115.8218,1239116.3766,1054253.2809,1228925.141,1171686.3227,1200395.7676,949751.7816,731147.8367,1455314.7644,474325.6943,203282.7211,440142.2053,1261232.4362,1362001.3792,1177414.7679,1173146.941,898580.1196,1053016.7747,937160.5958,1053599.7659,999514.3501,684732.934,2040667.3802
1106082,25320686.6267,637235.9866,304496.957,502258.7297,1320145.4771,1208140.579,767494.6642,874233.7238,761240.9955,974991.1529,899037.6269,990254.2405,876867.8155,667289.9789,1688018.4797,481305.8933,255835.4997,625410.137,1642823.8736,986101.5613,710850.0871,751741.6552,663154.8586,773090.8949,781380.6134,933390.8578,894527.5964,819191.3839,2530175.3387
1106083,24236512.2648,852015.8561,417350.004,526835.8213,1028282.9024,1043610.9284,779749.608,946201.2106,944253.8611,993473.6129,791355.7366,889293.8341,731321.3958,536443.2791,1166237.5694,685806.3687,338912.4875,715118.407,1270372.5619,983063.4038,808583.994,961677.7387,850801.792,857545.2506,846175.8737,976811.2922,815601.6,682768.0266,1796847.8359
1106084,12731389.4339,634634.8203,366197.442,321454.2659,473032.4216,442289.1333,349510.7933,429866.1852,488978.7562,548853.7068,395352.4784,429187.2703,332023.6244,238833.094,555476.0659,515830.1474,282196.6844,513323.474,507107.6598,365027.5805,390770.0475,464249.6837,483478.4472,486454.1544,448945.7469,517935.6471,463734.7325,349855.8819,936789.4762
1106091,16765236.1815,789079.1928,321908.9048,289782.7101,409670.4815,571629.2544,557447.6453,798706.9359,725157.6998000001,698033.8954,575924.7712,618772.6917,503749.8592,349996.7168,641043.4505,747687.7787,288149.6337,334757.7015,542469.743,620070.1088,690648.7124,919977.5958,724897.0921,709290.357,586199.631,683840.3261,565109.6139,410803.8202,1090429.8287
1106086,16680924.6365,550219.9086,276962.8337,299979.4894,387371.0202,519595.0857,596021.7908,727904.2316,656797.2433,734367.8955,646966.1235,650517.184,543058.8386,421948.0576,857639.45,456329.3952,247011.7009,372267.4292,449580.9213,531982.3448,607485.2063,766546.4465,655304.9843,674042.4148,664095.3926,757199.3645,700429.9288,495597.1798,1433702.7287
1106087,25064048.2518,769448.6441,332441.2715,428512.8841,588755.2628,993862.8848,1002267.6607,1412675.9122,1194422.5596,1184284.4153,940457.1895,1031727.4938,835677.1343,609090.2483,1124213.0187,687995.7457,318966.9385,385603.4488,848661.6404,1078355.5747,1075034.4081,1345880.511,1050364.6252,937115.9425,935546.0493,974356.7223,921826.3284,645962.4374,1410541.2581
1106088,21010451.8673,1019987.4736,480926.5447,620467.7897,528869.9287,607226.0526,634443.2632,942599.8984,922234.9466,895665.8083,772931.5827,725474.096,578697.6926,427396.3206,898765.669,927118.4993,412347.7279,545735.581,614439.7781,643394.7615,735475.8226,1058849.6681,922336.1732,904112.588,819350.3032,770478.6832,687029.6533,545684.3754,1368411.1839
1106080,13689044.3316,329028.9923,185328.7698,264285.0414,443958.5227,497741.9397,429534.5688,506027.0816,435369.7349,501445.3778,491202.9317,593858.3443,506381.6704,457144.0701,981932.3772,238103.175,123445.6285,263166.3619,518645.5172,461825.4445,394512.2349,437638.0094,422049.523,468131.1113,465431.4691,642590.388,596448.2882,487689.8898,1546127.9052
1106071,14205592.4383,338812.6597,165617.8298,389506.2327,1157019.4236,936900.1343,480836.7426,422356.1141,358352.0367,398058.7011,349056.8714,350324.3742,250453.3988,203087.0252,505613.998,331810.863,152306.7256,553215.0714,1838307.2524,941443.0127,452955.4931,443793.7783,415568.5555,418778.6318,366666.6362,397125.3162,351561.3418,301672.9189,934391.2701
1106072,12669631.2878,228620.8354,126847.3751,303643.2357,831819.0302,716304.8267,419439.2048,467700.7963,355327.2771,453397.8049,380722.1162,388268.9194,318037.0886,250352.3286,472346.9849,265174.7435,137256.1374,379159.6731,1420083.846,767052.4201,460889.9306,424485.5496,366170.9576,402832.8195,416582.6046,403412.26,372398.8076,302903.8153,838399.9105
1106073,15007907.0472,464531.7864,255359.3244,510394.8361,933434.8007,817320.1602,514540.5413,472896.7677,446854.853,527810.904,438530.0631,439604.3427,336122.0016,288812.9371,619059.5056,462812.7374,281492.2835,539683.6099,1189915.5495,641743.5506,455199.6948,440969.3378,460547.4275,543509.8031,537455.1658,522178.9642,450122.7817,408102.8311,1008900.5037
1106089,17895775.4221,349196.55,222797.0977,688817.0401,1592200.0954,1151879.2946,592323.8151,551626.1089,469405.0363,586450.4634,503940.2367,498310.3177,374296.7069,292492.3519,595451.7405,342081.8229,196710.6705,746237.4451,2523712.2337,1038549.2862,499286.6747,434618.0663,439747.3781,523308.3881,458430.4703,437553.4015,426104.8903,311294.4353,1048953.4374
1106090,11668055.4744,412143.8403,248961.8087,342873.8708,345668.6598,300688.181,276488.6807,453640.7848,427516.0553,512439.1394,394649.3427,420950.6638,333829.4976,253179.2368,659116.6258,456417.3179,278015.0701,322790.1509,477008.9163,359848.7082,345827.0031,481704.6469,454368.0704,453315.9074,443352.4329,394516.3172,371199.4635,328155.6807,1119389.4098
1107052,15193413.898,604525.9463,300937.3523,299898.3823,392236.9835,499626.7348,458547.1544,561381.2975,562484.1086,642626.2979,620540.3823,658975.5382,515118.9564,325652.5516,782146.3596,543034.333,298447.5936,288295.0509,432627.9053,530405.3373,488171.4239,559534.2853,519559.4991,661771.9021,652091.0492,732977.331,594683.0946,414711.8743,1252405.2107
1107054,12610265.8092,461401.2554,233557.0438,254538.3371,318742.1887,442176.3209,452845.0284,575237.5612,499929.5527,498911.4524,426969.1377,458952.9823,417816.894,313601.1504,648835.2853,446732.0147,209901.8544,248621.9396,356078.7379,404579.0881,441537.692,539525.0438,516922.8723,476690.4299,501435.3956,581357.895,511136.6079,427599.2298,944632.8203
1107055,9026262.9169,249253.0444,138647.2246,201257.4252,233138.5031,272147.4481,303198.87930000003,398317.6241,379608.051,355105.9966,352235.3878,380764.0029,332598.1081,228255.1439,454613.7305,368808.9941,161089.2413,168860.9552,245347.6919,283376.8357,316847.8594,458469.4231,317377.3935,378440.4119,369694.2152,409878.5181,332349.4518,248020.2635,688561.0989
1107071,20230595.0211,604305.9502,306069.1295,372203.3094,644671.4703,802710.1519,734617.1507,860050.2027,719247.7636,736021.2511,790121.7688,887503.3535,624915.9053,439570.7632,933790.133,553852.2973,273965.9358,364549.2333,694986.5269,877889.222,812574.7166,811450.8109,652575.6547,808092.0263,950655.6768,979410.9693,826426.9463,588062.7554,1580303.9782
1107057,14821291.6853,477523.6496,217925.9198,331198.0506,402317.3539,514928.5534,489042.8083,642607.1262,566758.2496,570655.4515,555214.1759,585606.2889,509118.3862,371418.3973,738803.2976,439680.6761,196982.4958,218911.0045,423387.5922,544917.963,519474.4885,639136.0892,528633.3077,595099.1749,574577.5649,693591.7997,642690.3911,488438.0906,1342653.3683
1107072,14214860.692,365975.4741,203647.8091,378537.5249,460903.0375,547109.0205,482796.3161,573399.0735,526832.9018,555887.8259,517006.4537,563211.6868,452633.1575,319642.6838,693149.7871,431554.7256,222388.9803,302027.5804,488461.8315,545756.4434,487994.1506,572740.5923,508278.1294,593440.6343,601309.7536,692424.2293,559864.0754,426553.6347,1141333.1526
1107059,14353017.5043,597769.1064,307249.4273,375669.7403,401275.1686,469682.6035,471524.7225,598363.1327,506848.3879,476932.2127,461063.2843,540742.2604,423850.9688,312034.0536,624820.9553,511040.3743,269447.9519,332217.4723,502122.1912,604756.9159,585359.3934,661935.7896,502131.6832,564819.2423,584885.9861,661816.993,618332.0755,381235.0907,1005090.3312
1107060,18528266.2976,348036.7577,147246.0934,278224.6526,572547.7374,920865.5021,883302.7833,834395.0505,691844.8856,725387.4085,706404.3412,758603.9259,563937.1372,406036.7822,785916.1102,346591.4456,139255.4247,280845.3701,833062.2864,1164492.7812,985088.426,922269.0561,639966.7134,726662.4167,697334.8889,872729.617,684760.9301,499724.5158,1112733.2968
1107061,12877327.0432,716027.2513,284542.0331,312547.7919,337642.9947,416633.2081,416479.4668,527310.2055,425072.885,397677.6419,400236.2509,447040.2297,351698.8567,302810.65380000003,622366.7737,548234.5166,235455.4721,316621.8341,383795.0368,473760.4332,469784.4847,488516.9924,423268.0426,526512.9453,476337.8703,581465.6422,528123.8649,388533.2062,1078830.4561
1107062,18717879.4871,554454.12,249580.9761,348007.5013,553509.6134,584281.7109,660855.3993,732087.9921,614835.6635,679229.8,750113.9289,931308.5714,664181.6281,508040.26,1147318.2341,520362.7112,212542.1553,328337.1784,589811.649,698692.6266,632164.8438,711314.0044,629886.3328,731373.7687,733274.8328,870931.7807,822241.1969,640194.9648,1618946.0422
1107064,19234381.3405,782627.6754,419531.5305,516999.3061,545145.5271,641970.3150000001,591029.7196,741687.2204,711668.1653,760785.8748,660050.235,602359.5992,583066.1754,413906.5061,919100.5887,620138.297,326569.0579,481268.576,632724.3794,727127.8135,692534.0766,797868.1507,760874.4444,821036.2301,777864.3806,814514.962,812874.8432,602548.8213,1476508.815
1107065,13631468.3976,523285.8249,248596.5665,227945.1328,358847.8572,485789.301,460306.4434,554229.986,531816.0772,558232.4114,497022.2118,564132.9882,427414.0863,301222.8824,728546.729,365336.335,173996.1955,276438.1604,458795.3133,529015.3039,534837.0475,578222.6692,474177.9886,531127.7415,581227.7768,632410.123,567520.3738,476268.5216,984706.3378
1107073,26751931.8225,855765.5461,435196.2489,560474.3649,701444.3925,896088.2128,836405.1609,1016040.0836,982546.4908,1048753.2701,981580.7794,1136303.0581,939405.4777,729578.4111,1376565.91,935916.2435,471931.7861,694790.8634,736412.6484,882314.84,895369.6735,1133582.0472,1023091.7272,996202.0909,1163472.4378,1374291.6746,1173659.78,858379.7341,1916368.8946
1107068,9164955.9272,288118.1109,147673.3616,195955.4195,261944.8679,327230.0675,266801.328,311203.6313,317855.7377,319608.4687,330021.6504,414351.2903,390927.8489,240021.2156,491170.6493,260247.7436,174345.8181,199470.6674,296894.9156,321964.7877,247982.0242,328292.3306,275666.3405,368492.2413,392402.0762,495618.6161,397922.8721,316152.6368,786619.2267
1107069,26053753.7464,1389916.6192,571704.5375,590601.4784,634827.0051,744416.1578,660493.3448,939809.5843,1031331.4831,1041811.774,896122.9157,998879.5349,866450.9547,607493.1492,1119079.6794,1457922.482,594364.4356,713989.1446,636282.4454,811203.0368,829322.7067,1070404.7485,998575.429,965999.2072,1094229.558,1139059.9515,1020215.1733,668117.4288,1961129.7432
1107070,13245112.7928,509187.6276,296613.5714,388200.5706,314888.1065,354707.8838,375515.3344,521329.9369,437747.9584,447256.8666,451018.6313,487051.817,405863.0404,352775.1994,741244.7159,468078.0547,264246.3442,359596.0801,377290.0231,432085.6699,413525.8617,544280.6138,484710.2758,544940.0443,561431.0215,671629.3262,566307.4162,373757.9675,1099832.812
1108081,16149610.0312,546571.4271,346233.6879,571246.7157000001,500658.3929,544111.0097,545573.3688,559296.0322,542928.0713,598039.841,572478.1119,532559.3667,452401.8309,334599.369,713345.2235,447259.3886,272589.4817,429990.3484,560898.8976,627906.3205,593196.3918,697563.8249,608939.0564,709716.6438,718990.3722,698392.1468,600511.873,449611.6527,1374001.1833
1108082,18694777.1754,496351.031,321862.7764,593641.044,818500.0956,785595.1008,661453.76,703472.9114,616005.1455,758081.8845,651709.389,580966.3346,472028.9072,314508.8119,576206.7621,532481.9638,331743.785,703943.4001,1247588.5086,930959.2173,711598.9745,854098.012,630799.6364,868575.9686,719952.9638,654718.4324,537634.6353,375206.6239,1245091.0833
1108083,18801536.0063,502450.0906,301722.8939,563788.5647,871679.5467,895494.7785,678994.0598,620406.0085,557795.627,641071.7102,562819.8943,480191.8958,372247.5765,253458.7089,603687.2424,564929.4193,358708.1144,1020007.0863,1946275.6819,1104643.1044,750023.2787,695474.7971,669670.247,755041.7076,624562.3576,549604.6721,474769.3226,362058.5642,1019959.0165
1108058,9841880.4401,323266.9358,222508.4332,301368.2072,239421.8827,259323.0845,285551.312,321117.6713,299907.1933,387974.6143,350323.4431,353369.9364,290779.0665,266466.8114,510131.4879,344353.3712,236973.5407,350512.6318,352058.4443,282981.0201,283060.7475,384865.2917,315359.0621,477320.5862,390140.9131,412843.1559,381469.6647,330517.5953,887914.3646
1108059,10701739.8166,636792.9428,361225.1409,319536.9148,249487.821,239585.2237,253922.709,340501.8325,365188.2739,439783.3025,350895.2242,346293.1763,276309.4459,183174.9294,401357.5625,538646.3142,335557.0953,306642.5461,321282.8483,278903.5625,320757.3411,498098.8251,437536.9507,534684.0701,465577.8893,444122.9771,369870.7022,274546.2912,811457.9056
1108060,18434525.4805,248658.4057,185642.1698,974366.2261,1856872.8104,1563879.4016,695172.3991,591384.3214,454656.0976,498584.6311,500954.1366,501806.3089,336899.2647,283806.9417,537682.3809,258074.3187,143272.7343,799864.6048,2158581.6704,1114613.2132,639816.4174,524152.9309,393364.0019,505171.0592,480103.698,467077.1027,400223.3416,317598.6932,1002246.2067
1108061,11968086.7829,454351.203,172258.6793,290641.6752,449969.5642,540568.1379,407601.754,459475.4162,396048.8202,424705.511,427313.8846,428848.9784,365966.4013,237345.894,500329.9914,335235.6171,148664.5585,254038.4534,561943.749,575222.253,505402.7994,489992.3523,394299.3126,490730.9507,516759.6046,501268.1065,438319.396,299500.0511,901283.6538
1108062,10387292.1932,485014.2351,265500.8227,285861.541,280136.7094,271025.547,256795.4199,352964.2957,369216.4895,450190.2239,380852.806,317289.9845,262313.6843,206020.3109,423098.9384,502665.7103,286865.4335,333906.1585,366665.2466,271950.3021,343841.5299,459064.9679,429743.6495,562080.5262,411578.5295,408351.4617,329627.8753,252269.7022,822400.0398
1108063,14720815.1635,549596.4464,287991.0973,387418.4973,489851.928,442362.4767,416752.9766,546810.7545,496417.1176,599303.8431,498065.1001,476399.7433,431154.4878,350534.9172,717266.6654,687648.0338,299233.7128,359968.8259,594091.138,473054.7177,458259.7958,651217.4856,544844.5392,642477.5974,580601.7562,604985.0689,525249.8173,440066.8784,1169189.7583
1108064,11271340.8519,329896.0891,170223.2601,398730.9746,942937.3419,660254.0688,372008.0193,358849.5453,307570.8101,404949.0727,374481.2186,358086.6424,295101.6883,211594.822,502602.0781,252065.601,128752.6952,379784.9106,1011110.3746,454968.7805,292608.7178,315862.5144,297532.0745,343507.3689,342708.7168,342772.2389,345985.3461,240090.3337,836305.531
1108065,13765528.2224,500083.8754,262318.4392,363317.3063,472789.9649,373764.5185,355840.7403,454752.6775,464669.7155,582029.8565,426482.3702,450403.5271,388822.314,309891.2062,814817.1322,432614.8832,230809.1896,405117.6218,663949.3262,383635.4556,428405.7309,557448.089,517737.69,630659.5646,470306.1951,542054.4164,587301.8249,460809.4045,1234695.2155
1108066,26013043.334,1879678.4528,953053.3238,885718.4035,595686.4874,504128.547,446702.2305,803217.9714,987189.8672,1179437.7982,807046.7629,659959.1235,473924.4114,396363.6635,873200.8169,1825660.4967,980246.696,1106917.5429,725411.2818,519844.3125,607611.8035,1181063.1207,1422806.2902,1362324.0869,969592.9961,847780.8925,715192.8566,577953.5864,1725329.536
1108068,11647272.6369,430102.1648,243137.0618,323928.1599,308561.6061,296135.4909,285275.7581,435280.2924,446726.7047,497645.9641,444811.6848,372808.8923,315681.277,254252.2646,523850.4219,423898.0888,235274.1187,336924.0256,399755.7999,364633.4591,354837.2048,538050.1399,505009.1448,550093.6852,482047.5718,514060.2186,414574.9943,362999.3414,986917.0859
1108084,28603297.0167,1026767.4125,643426.6518,861917.3282,1061835.0952,1134204.6175,851288.543,1040991.1582,992952.3191,1123113.6534,1030705.9946,899364.7104,777735.5944000001,576414.5223,1216011.8635,1093903.2031,585403.8506,806546.4752,1441622.6233,1045189.0435,883306.0048,1152263.9903,1011136.3243,1155954.7346,1130003.5961,1143834.2451,908178.3315,711398.7937,2297826.305
1108071,16630705.6148,935427.9294,491742.9837,550740.4411,415417.3097,431032.186,419336.5854,581569.6911,549605.5383,687101.0005,549697.2006,487657.0275,423209.9261,335473.5983,652628.3833,804921.7064,438221.9552,535793.3813,568989.699,477731.0376,492999.4946,749416.9329,656489.9249,763425.2516,653546.9982,669489.0833,569224.9117,432623.7747,1307191.6266
1108072,18007658.5358,753067.4227,366277.9312,410851.3559,554021.7716,713901.2239,625073.5961,687986.9282,597666.3489,708512.901,652841.9203,574393.4073,499386.5496,411779.4313,787287.4823,571980.7335,297957.8367,505153.8692,1026552.4036,763829.1873,623953.5907000001,744232.1367,598498.0241,725518.323,704956.7344,733236.506,577469.1022,516779.9544,1274491.8328
1108076,16208792.3607,615118.8496,416761.3033,440991.1881,467052.424,485907.4552,474957.6136,592520.7034,558520.0751,603798.7471,549245.4054,595118.2436,478003.2792,356756.2508,765515.8752,570400.0405,346246.7818,472038.1441,577386.4834,507660.2286,500487.8292,692204.7873,637161.1765000001,745239.9917,687413.6346,700949.4667,658188.411,514776.8061,1198371.1377
1108077,8518184.1977,273822.3863,190932.7479,181805.3107,247469.7232,302189.7869,280791.3668,271533.7309,301782.6267,319136.3801,318708.5935,306216.0276,263140.6429,230566.1484,490658.4982,217156.4511,142435.9703,148167.9527,312071.3689,316712.0462,266619.8365,290335.5092,277080.8593,365711.0529,364427.007,376092.4742,354359.2777,305699.8964,802560.5338
1108078,4619080.2273,180575.7786,112977.7797,116491.7779,140455.0028,154383.9136,152483.077,178844.485,189607.7598,187365.0,168415.4493,172154.3687,140699.0693,108140.683,206615.6118,127124.1268,78094.7018,101342.2757,175884.1266,178134.1503,155367.7374,227062.9479,178332.0923,191673.5853,183165.9365,181839.4543,170531.7783,150834.5436,310483.0132
1108085,20390160.5339,696471.8469,354224.0813,507841.9813,638814.7139,774373.245,589347.4793,756813.5549,724158.589,872710.5899,754175.9721,752889.7506,670023.9377,450531.6942,1105607.7755,681451.5908,304574.3444,450307.6295,896029.1928,702490.446,661195.6183,737696.0503,672696.5233,865635.5415,781437.4055,821829.8303,764434.1411,644106.5,1758290.5411
1109069,17572488.1459,647713.9204,368828.1836,526954.6965,490329.5053,534687.3431,486759.3994,597589.6729,638422.5905,670567.0189,619054.6174,675753.5751,534894.8328,405917.065,1122756.5485,572230.6999,315323.8001,439569.3768,524607.2418,498102.6417,501794.7626,658811.9568,589141.2474,747344.4248,701123.1457,746360.5487,671301.5726,557644.321,1728903.4253
1109070,15862170.6067,310303.577,208144.2738,417302.4484,505360.8567,634350.7715,492440.9554,549220.072,530436.2255,608198.6372,556304.2161,686955.3651,541752.9438,384261.8587,955699.7724,293487.4837,160182.2316,313339.932,837555.3384,650745.0208,484295.9509,507219.0283,422197.5001,611311.257,665614.8646,781495.9851,655572.7287,566436.5375,1531984.7865
1109071,26454160.8097,817491.072,437083.8799,595931.2725,754712.0886,907282.6725,769035.3358,897876.3259,823484.1742,1074122.3781,872824.4766,1022347.2228,823850.3159,615390.7852,1488082.4209,766060.0103,465772.0863,750478.4454,1021395.5546,944304.4591,803105.6475,1056698.9156,964915.4588,1124273.3796,1156091.4652,1239371.5071,1057080.1998,824826.8578,2380272.389
1109072,20021087.4719,547762.1312,302838.495,548334.3198,464431.6226,563163.9927,519008.7739,663801.3725,724764.0822,816544.8716,708995.8173,816086.367,625712.7336,518834.687,1223811.8954,738031.447,385344.7008,561046.3991,568007.7899,555000.0493,552312.4623,762232.657,682720.6418,922355.2677,857962.6389,934815.456,809949.6256,648656.6567,1998560.5158
1109073,17222104.0012,994175.0889,556312.5816,574970.7378,378184.1988,326067.226,343238.6336,529130.7952,701895.1313,781945.189,596692.0417,480298.6516,378914.9685,299211.9885,812115.7454,1008968.1127,579141.1327,601638.4042,452026.0924,327139.4224,409844.9359,727784.5681,858404.7133,950921.0053,707138.9209,597969.3654,519556.702,440241.9456,1288175.6901
1109060,13084499.5016,251698.8694,158091.3766,268849.7735,502550.626,558937.2137,524489.0751,507060.1572,472786.5579,584628.1896,488219.4474,517260.4598,381213.4984,315103.487,683572.6799,255022.5055,140044.5423,253763.4472,654708.6004,580229.6382,427984.5892,464301.9937,447289.5444,546010.8273,538861.835,536961.5001,478859.044,377181.9479,1168818.0183
1109061,10678311.0268,403844.4545,236763.0959,236602.8667,274772.9364,335328.2725,268593.6609,375316.4838,304715.0491,461148.9423,363335.0495,394904.3915,339887.7719,265319.5155,699838.974,277664.8735,163936.9206,242949.7052,399428.1484,356140.3798,269098.4692,367257.1273,324715.6685,448896.4524,403187.1427,482998.6616,422816.9633,385357.7939,1173491.2219
1109062,11931474.7768,522750.8676,279442.8076,269257.5916,305644.2555,271699.5689,270918.2611,371468.187,413001.3501,452097.6286,410631.5875,414028.7368,356373.9125,285347.9051,730207.5104,421488.4208,253842.9384,267160.2295,297025.7088,338030.5126,308568.2563,401788.2629,411603.7517,581419.9035,459846.354,533284.0789,483513.5805,434665.7617,1386366.8627
1109063,13872729.9736,425588.7555,252151.43,300181.2041,477356.0634,516091.1568,426552.2895,451606.2795,432121.019,522309.5528,453635.6612,541890.0824,446127.8265,326814.5001,829584.83,380659.2797,205152.972,335932.1396,473524.6925,519784.021,432937.0415,430002.7785,442553.6356,509283.5664,570282.6455,635608.9853000001,569212.0282,472928.7696,1492856.7803
1109064,14497270.2522,528224.9952,280221.0001,374236.1094,347413.58,443074.8937,390883.6325,490038.3509,435295.8189,572708.5325,503536.2938,572346.9118,433183.0321,361437.7245,887698.2309,425868.6917,209097.4095,274301.7157,521042.2423,446135.7626,422165.512,489932.5542,494855.6112,630540.5246,618132.5902,663540.603,637396.3715,509813.7332,1534147.8027
1109065,20281436.4277,378432.0839,193285.6739,388931.6914,808145.7671,1002107.8749,765407.4708,819024.1052,746335.3293,860161.6271,733163.8998,803104.5782,622475.9707,435882.555,1042618.6368,468756.7334,208521.6757,356819.2846,1046765.6812,972135.44,672821.2423,714311.3807,650746.4252,825464.7157000001,857409.7978000001,878918.1147,788436.3382,589888.6922,1651363.6329
1109074,13908217.0257,361353.537,180676.7553,343246.2421,409955.2625,393242.8517,372256.7762,491034.3739,445382.6479,536510.2995,512877.9723,535501.2896,449807.0473,378323.1284,907243.1892,405689.5905,195891.6203,307261.221,626547.2569,456858.6836,437453.379,530114.5805,427703.2901,591557.3743,572117.3351,594140.9956,573008.2513,475098.0666,1397363.9679
1109075,21502199.9474,904515.2579,426197.7613,390369.9642,603065.0509,675237.4508,609874.8086,766079.6797,739227.5269,805056.6813,706356.1439,794189.8723,630907.2289,504091.8854,1293298.2577,618860.5752,347758.4841,414265.916,738067.9467,736063.1056,643944.1568,767113.5441,737169.3262,822892.1468,884401.9336,1020678.9853,926286.5374,735500.0946,2260729.6462
1110059,16994370.2943,535418.6776,321150.3805,444424.1486,433620.4159,539799.5507,512143.5976,625310.6893,589157.453,725563.2152,575190.0464,634583.9206,544229.0976,388958.1268,893627.5257,496162.5947,293186.5966,475236.3719,589174.7245,568491.9646,584615.8177,693189.7063,624799.0364,764422.3207,739374.3895,752500.7852,701482.6548,507869.6068,1440686.8719
1110060,21263899.9404,826121.7038,416089.9922,478270.5213,704002.4702,740567.6285,691892.7193,800473.2669,741165.811,826541.8514,713209.7915,753861.2221,644465.6125,455524.744,1072431.3618,684459.3936,356604.4129,469756.5345,766279.0129,697754.381,738926.8573,849240.5358,758707.9863,864331.5451,930542.8992,960710.1248,890587.2792,660537.5698,1770842.683
1110061,7969942.1673,328170.5265,182968.5307,178375.9219,230960.9601,245880.8655,195715.5881,216256.5263,302345.8217,328061.2223,302097.882,313220.7677,259022.3034,184011.9087,442545.0887,292875.5138,143599.5179,168889.7685,230977.0444,247401.7791,217153.0957,235347.2135,273535.9071,342478.1319,372029.6509,374764.7817,316622.9247,238564.556,806068.3934000001
1110062,22270950.8653,795798.7719,512618.2147,715639.591,599499.3281,633455.6178,599915.2365,775647.8171,696124.9849,908361.721,840349.1131,860265.7271,733284.0213,524106.5481,1126868.4288,743173.6848,451330.1098,680304.6294,709186.1189,658755.2472,669844.2419,870468.7764,847952.7905,1011073.3881,1006798.8574,1082268.1272,868036.1901,636968.08,1712855.4702
1110063,15109096.3304,609787.5113,292323.8347,402489.492,410019.2571,473836.5761,443602.5916,537545.8076000001,509019.7953,550460.3506,490408.615,531744.6545,455914.8411,387988.9309,714315.0116,590176.5439,289461.1566,420236.1308,506204.25,551238.7125,497177.9155,599772.9313,546190.4447,658652.5814,598252.7245,709192.6079000001,663989.0748000001,484491.1264,1184602.8679
1110064,13557052.6614,435561.933,236910.2978,268259.8968,340991.0474,404454.3072,327823.3918,452608.755,407332.565,560567.7834,516988.3168,611880.2037,571813.0768,423811.8885,1152088.7155,304042.7561,140909.9321,197650.7761,339746.31309999997,384677.9022,354185.2256,376456.1096,352965.9381,484506.6003,511836.6279,666311.175,620156.7585,584713.1384,1527801.2433
1110065,15317561.8499,594939.6469,259930.6359,335663.2239,397953.0366,427643.78,415112.8679,561313.7197,523673.833,566543.1864,519755.3126,614545.12,583860.4871,423352.7605,993630.6276,581542.4745,243566.779,282959.8774,436326.5308,466249.3352,433092.9252,560214.2646,545074.0981,589123.9003,557595.6767,694897.2722,672585.4118,578628.5389,1457786.5671
1110051,12904450.1589,471113.6798,274102.509,361860.2405,332570.2716,364663.2646,320174.9897,401437.1991,395314.0291,549392.6754,397242.8453,427704.8975,431850.3117,316352.0654,659584.1005000001,360866.0836,246484.81,404682.0234,573334.3197,424429.8134,362473.7898,441936.2902,385852.0077,584385.0737,538573.9035,557415.7937,572783.5848,461580.6899,1286288.8925
